Biosample,colA,colB,colC,projectGoldId,biosampleGoldId,sequencingStrategy
SAMEA7723450,7901982,1182596091,149.6581606,Gp0452708,Gb0240082,Metagenome
SAMEA7723986,7907016,1181685395,149.4477051,Gp0619868,Gb0315971,Targeted Gene Survey
SAMEA7723986,7907016,1181685395,149.4477051,Gp0619065,Gb0315971,Metagenome
SAMEA7723910,7913098,1185435651,149.8067699,Gp0618870,Gb0315776,Metagenome
SAMEA7723910,7913098,1185435651,149.8067699,Gp0619803,Gb0315776,Targeted Gene Survey
SAMEA7724111,7917484,1185606766,149.7453946,Gp0452583,Gb0239957,Metagenome
SAMEA7724111,7917484,1185606766,149.7453946,Gp0619194,Gb0239957,Targeted Gene Survey
SAMEA7724043,7920812,1186174436,149.7541459,Gp0618555,Gb0315461,Metagenome
SAMEA7724043,7920812,1186174436,149.7541459,Gp0619925,Gb0315461,Targeted Gene Survey
SAMEA7723672,7923030,1184537138,149.5055727,Gp0619620,Gb0297371,Targeted Gene Survey
SAMEA7723672,7923030,1184537138,149.5055727,Gp0578157,Gb0297371,Metagenome
SAMEA7724117,7931448,1178222525,148.550747,Gp0452589,Gb0239963,Metagenome
SAMEA7724117,7931448,1178222525,148.550747,Gp0619200,Gb0239963,Targeted Gene Survey
SAMEA7723859,7937148,1189178067,149.8243534,Gp0619759,Gb0315728,Targeted Gene Survey
SAMEA7723859,7937148,1189178067,149.8243534,Gp0618822,Gb0315728,Metagenome
SAMEA7723989,7946066,1189354301,149.6783819,Gp0619871,Gb0315974,Targeted Gene Survey
SAMEA7723989,7946066,1189354301,149.6783819,Gp0619068,Gb0315974,Metagenome
SAMEA7723539,7947018,1188740563,149.5832227,Gp0619490,Gb0297354,Targeted Gene Survey
SAMEA7723539,7947018,1188740563,149.5832227,Gp0577951,Gb0297354,Metagenome
SAMEA7723711,7951748,1183313977,148.8118055,Gp0619659,Gb0315823,Targeted Gene Survey
SAMEA7723711,7951748,1183313977,148.8118055,Gp0618917,Gb0315823,Metagenome
SAMEA7724053,7952246,1189432181,149.5718544,Gp0619935,Gb0315701,Targeted Gene Survey
SAMEA7724053,7952246,1189432181,149.5718544,Gp0618795,Gb0315701,Metagenome
SAMEA7724108,7960302,1190597804,149.5669139,Gp0619191,Gb0239954,Targeted Gene Survey
SAMEA7724108,7960302,1190597804,149.5669139,Gp0452580,Gb0239954,Metagenome
SAMEA7723551,7964498,1193165335,149.8104884,Gp0618784,Gb0315690,Metagenome
SAMEA7723551,7964498,1193165335,149.8104884,Gp0619502,Gb0315690,Targeted Gene Survey
SAMEA7724046,7975546,1191269487,149.3652581,Gp0618558,Gb0315464,Metagenome
SAMEA7724046,7975546,1191269487,149.3652581,Gp0619928,Gb0315464,Targeted Gene Survey
SAMEA7723528,7975996,1192689906,149.5349178,Gp0618980,Gb0315886,Metagenome
SAMEA7723528,7975996,1192689906,149.5349178,Gp0619479,Gb0315886,Targeted Gene Survey
SAMEA7723690,7976122,1186365989,148.7396994,Gp0619638,Gb0315802,Targeted Gene Survey
SAMEA7723690,7976122,1186365989,148.7396994,Gp0618896,Gb0315802,Metagenome
SAMEA7723524,7976824,1194378624,149.731099,Gp0619475,Gb0315882,Targeted Gene Survey
SAMEA7723524,7976824,1194378624,149.731099,Gp0618976,Gb0315882,Metagenome
SAMEA7724337,7979444,1185926958,148.6227559,Gp0452667,Gb0240041,Metagenome
SAMEA7724337,7979444,1185926958,148.6227559,Gp0619339,Gb0240041,Targeted Gene Survey
SAMEA7723395,7985096,1196236080,149.8086034,Gp0618842,Gb0315748,Metagenome
SAMEA7723395,7985096,1196236080,149.8086034,Gp0619364,Gb0315748,Targeted Gene Survey
SAMEA7724332,7990260,1188211370,148.7074726,Gp0452662,Gb0240036,Metagenome
SAMEA7724332,7990260,1188211370,148.7074726,Gp0619334,Gb0240036,Targeted Gene Survey
SAMEA7723874,7998210,1192008323,149.0343868,Gp0619774,Gb0297383,Targeted Gene Survey
SAMEA7723874,7998210,1192008323,149.0343868,Gp0578263,Gb0297383,Metagenome
SAMEA7723858,7999240,1198078819,149.7740809,Gp0619758,Gb0315727,Targeted Gene Survey
SAMEA7723858,7999240,1198078819,149.7740809,Gp0618821,Gb0315727,Metagenome
SAMEA7724055,8001724,1195467692,149.4012655,Gp0619937,Gb0297460,Targeted Gene Survey
SAMEA7724055,8001724,1195467692,149.4012655,Gp0578405,Gb0297460,Metagenome
SAMEA7724137,8002734,1190895254,148.8110506,Gp0619992,Gb0315984,Targeted Gene Survey
SAMEA7724137,8002734,1190895254,148.8110506,Gp0619078,Gb0315984,Metagenome
SAMEA7723933,8003144,1196336611,149.4833294,Gp0619821,Gb0297399,Targeted Gene Survey
SAMEA7723933,8003144,1196336611,149.4833294,Gp0578344,Gb0297399,Metagenome
SAMEA7723410,8009626,1199332270,149.7363635,Gp0618952,Gb0315858,Metagenome
SAMEA7723410,8009626,1199332270,149.7363635,Gp0619379,Gb0315858,Targeted Gene Survey
SAMEA7723972,8017090,1200911022,149.7938806,Gp0578373,Gb0297428,Metagenome
SAMEA7723972,8017090,1200911022,149.7938806,Gp0619854,Gb0297428,Targeted Gene Survey
SAMEA7723897,8025846,1202321417,149.8061908,Gp0578336,Gb0297391,Metagenome
SAMEA7723897,8025846,1202321417,149.8061908,Gp0619797,Gb0297391,Targeted Gene Survey
SAMEA7723608,8033404,1196347500,148.9216153,Gp0619559,Gb0316050,Targeted Gene Survey
SAMEA7723608,8033404,1196347500,148.9216153,Gp0619144,Gb0316050,Metagenome
SAMEA7724147,8037102,1194061202,148.5686261,Gp0620002,Gb0315994,Targeted Gene Survey
SAMEA7724147,8037102,1194061202,148.5686261,Gp0619088,Gb0315994,Metagenome
SAMEA7723672,8040280,1202243038,149.5275087,Gp0619620,Gb0297371,Targeted Gene Survey
SAMEA7723672,8040280,1202243038,149.5275087,Gp0578157,Gb0297371,Metagenome
SAMEA7723850,8044070,1204857226,149.7820414,Gp0619750,Gb0315767,Targeted Gene Survey
SAMEA7723850,8044070,1204857226,149.7820414,Gp0618861,Gb0315767,Metagenome
SAMEA7724011,8047536,1205622689,149.8126494,Gp0618944,Gb0315850,Metagenome
SAMEA7724011,8047536,1205622689,149.8126494,Gp0619893,Gb0315850,Targeted Gene Survey
SAMEA7723907,8048254,1204878609,149.7068319,Gp0619174,Gb0240130,Targeted Gene Survey
SAMEA7723907,8048254,1204878609,149.7068319,Gp0452756,Gb0240130,Metagenome
SAMEA7723989,8066114,1207505823,149.7010609,Gp0619871,Gb0315974,Targeted Gene Survey
SAMEA7723989,8066114,1207505823,149.7010609,Gp0619068,Gb0315974,Metagenome
SAMEA7723488,8070484,1208274192,149.7152082,Gp0577853,Gb0297342,Metagenome
SAMEA7723488,8070484,1208274192,149.7152082,Gp0619439,Gb0297342,Targeted Gene Survey
SAMEA7723476,8076300,1208253094,149.6047811,Gp0618542,Gb0315448,Metagenome
SAMEA7723476,8076300,1208253094,149.6047811,Gp0619429,Gb0315448,Targeted Gene Survey
SAMEA7723407,8079262,1203314961,148.9387225,Gp0619376,Gb0315791,Targeted Gene Survey
SAMEA7723407,8079262,1203314961,148.9387225,Gp0618885,Gb0315791,Metagenome
SAMEA7723986,8084702,1208468807,149.4759865,Gp0619868,Gb0315971,Targeted Gene Survey
SAMEA7723986,8084702,1208468807,149.4759865,Gp0619065,Gb0315971,Metagenome
SAMEA7723510,8126134,1217326030,149.8038341,Gp0577934,Gb0297352,Metagenome
SAMEA7723510,8126134,1217326030,149.8038341,Gp0619461,Gb0297352,Targeted Gene Survey
SAMEA7724296,8129932,1217245471,149.7239425,Gp0452643,Gb0240017,Metagenome
SAMEA7724296,8129932,1217245471,149.7239425,Gp0619308,Gb0240017,Targeted Gene Survey
SAMEA7724055,8147974,1217520695,149.426188,Gp0619937,Gb0297460,Targeted Gene Survey
SAMEA7724055,8147974,1217520695,149.426188,Gp0578405,Gb0297460,Metagenome
SAMEA7723936,8148220,1213463438,148.9237451,Gp0619824,Gb0297402,Targeted Gene Survey
SAMEA7723936,8148220,1213463438,148.9237451,Gp0578347,Gb0297402,Metagenome
SAMEA7723395,8150706,1221194882,149.826884,Gp0618842,Gb0315748,Metagenome
SAMEA7723395,8150706,1221194882,149.826884,Gp0619364,Gb0315748,Targeted Gene Survey
SAMEA7723445,8154170,1220503869,149.678492,Gp0619156,Gb0240076,Targeted Gene Survey
SAMEA7723445,8154170,1220503869,149.678492,Gp0452702,Gb0240076,Metagenome
SAMEA7723450,8154744,1220644459,149.6851966,Gp0619161,Gb0240082,Targeted Gene Survey
SAMEA7723450,8154744,1220644459,149.6851966,Gp0452708,Gb0240082,Metagenome
SAMEA7724118,8170580,1223532431,149.7485406,Gp0619201,Gb0239964,Targeted Gene Survey
SAMEA7724118,8170580,1223532431,149.7485406,Gp0452590,Gb0239964,Metagenome
SAMEA7723414,8180222,1222620418,149.4605425,Gp0619383,Gb0315862,Targeted Gene Survey
SAMEA7723414,8180222,1222620418,149.4605425,Gp0618956,Gb0315862,Metagenome
SAMEA7724128,8188828,1225526824,149.6583912,Gp0452576,Gb0239950,Metagenome
SAMEA7724128,8188828,1225526824,149.6583912,Gp0619211,Gb0239950,Targeted Gene Survey
SAMEA7724011,8190470,1227194180,149.8319608,Gp0618944,Gb0315850,Metagenome
SAMEA7724011,8190470,1227194180,149.8319608,Gp0619893,Gb0315850,Targeted Gene Survey
SAMEA7723540,8193404,1226934584,149.7466235,Gp0619491,Gb0297355,Targeted Gene Survey
SAMEA7723540,8193404,1226934584,149.7466235,Gp0577971,Gb0297355,Metagenome
SAMEA7724047,8195180,1227916462,149.8339831,Gp0618789,Gb0315695,Metagenome
SAMEA7724047,8195180,1227916462,149.8339831,Gp0619929,Gb0315695,Targeted Gene Survey
SAMEA7723673,8198690,1223567862,149.2394348,Gp0578165,Gb0297372,Metagenome
SAMEA7723673,8198690,1223567862,149.2394348,Gp0619621,Gb0297372,Targeted Gene Survey
SAMEA7723874,8202052,1222708835,149.0735288,Gp0619774,Gb0297383,Targeted Gene Survey
SAMEA7723874,8202052,1222708835,149.0735288,Gp0578263,Gb0297383,Metagenome
SAMEA7723742,8213012,1228116987,149.5330808,Gp0578226,Gb0297379,Metagenome
SAMEA7723742,8213012,1228116987,149.5330808,Gp0619690,Gb0297379,Targeted Gene Survey
SAMEA7724344,8219426,1213346041,147.6193156,Gp0619346,Gb0240048,Targeted Gene Survey
SAMEA7724344,8219426,1213346041,147.6193156,Gp0452674,Gb0240048,Metagenome
SAMEA7724043,8226126,1232108939,149.7799741,Gp0618555,Gb0315461,Metagenome
SAMEA7724043,8226126,1232108939,149.7799741,Gp0619925,Gb0315461,Targeted Gene Survey
SAMEA7723695,8232680,1223180538,148.5762277,Gp0619643,Gb0315807,Targeted Gene Survey
SAMEA7723695,8232680,1223180538,148.5762277,Gp0618901,Gb0315807,Metagenome
SAMEA7723532,8235302,1234077644,149.8521419,Gp0618984,Gb0315890,Metagenome
SAMEA7723532,8235302,1234077644,149.8521419,Gp0619483,Gb0315890,Targeted Gene Survey
SAMEA7723858,8239346,1234227842,149.7968215,Gp0619758,Gb0315727,Targeted Gene Survey
SAMEA7723858,8239346,1234227842,149.7968215,Gp0618821,Gb0315727,Metagenome
SAMEA7724336,8271140,1226081922,148.2361466,Gp0619338,Gb0240040,Targeted Gene Survey
SAMEA7724336,8271140,1226081922,148.2361466,Gp0452666,Gb0240040,Metagenome
SAMEA7723394,8271880,1238251243,149.694053,Gp0619363,Gb0315747,Targeted Gene Survey
SAMEA7723394,8271880,1238251243,149.694053,Gp0618841,Gb0315747,Metagenome
SAMEA7723914,8282842,1239367581,149.6307162,Gp0618874,Gb0315780,Metagenome
SAMEA7723914,8282842,1239367581,149.6307162,Gp0619807,Gb0315780,Targeted Gene Survey
SAMEA7724206,8284008,1236355901,149.2461018,Gp0619223,Gb0240067,Targeted Gene Survey
SAMEA7724206,8284008,1236355901,149.2461018,Gp0452693,Gb0240067,Metagenome
SAMEA7723990,8297242,1243558682,149.8761494,Gp0619872,Gb0315975,Targeted Gene Survey
SAMEA7723990,8297242,1243558682,149.8761494,Gp0619069,Gb0315975,Metagenome
SAMEA7723673,8306508,1239854168,149.2629837,Gp0578165,Gb0297372,Metagenome
SAMEA7723673,8306508,1239854168,149.2629837,Gp0619621,Gb0297372,Targeted Gene Survey
SAMEA7723984,8310716,1235043256,148.6085261,Gp0619866,Gb0315969,Targeted Gene Survey
SAMEA7723984,8310716,1235043256,148.6085261,Gp0619063,Gb0315969,Metagenome
SAMEA7723640,8314914,1235508809,148.5894874,Gp0619015,Gb0315921,Metagenome
SAMEA7723640,8314914,1235508809,148.5894874,Gp0619588,Gb0315921,Targeted Gene Survey
SAMEA7723988,8317024,1227704588,147.6134478,Gp0619870,Gb0315973,Targeted Gene Survey
SAMEA7723988,8317024,1227704588,147.6134478,Gp0619067,Gb0315973,Metagenome
SAMEA7723886,8323158,1246982455,149.8208318,Gp0619786,Gb0315786,Targeted Gene Survey
SAMEA7723886,8323158,1246982455,149.8208318,Gp0618880,Gb0315786,Metagenome
SAMEA7723601,8332638,1247099599,149.6644399,Gp0618854,Gb0315760,Metagenome
SAMEA7723601,8332638,1247099599,149.6644399,Gp0619552,Gb0315760,Targeted Gene Survey
SAMEA7724047,8358996,1252628513,149.8539433,Gp0618789,Gb0315695,Metagenome
SAMEA7724047,8358996,1252628513,149.8539433,Gp0619929,Gb0315695,Targeted Gene Survey
SAMEA7723742,8362740,1250685468,149.5545082,Gp0578226,Gb0297379,Metagenome
SAMEA7723742,8362740,1250685468,149.5545082,Gp0619690,Gb0297379,Targeted Gene Survey
SAMEA7724154,8363478,1244567974,148.8098581,Gp0619095,Gb0316001,Metagenome
SAMEA7724154,8363478,1244567974,148.8098581,Gp0620009,Gb0316001,Targeted Gene Survey
SAMEA7724344,8366018,1235565259,147.6885729,Gp0619346,Gb0240048,Targeted Gene Survey
SAMEA7724344,8366018,1235565259,147.6885729,Gp0452674,Gb0240048,Metagenome
SAMEA7723452,8403482,1253482296,149.1622516,Gp0619405,Gb0315795,Targeted Gene Survey
SAMEA7723452,8403482,1253482296,149.1622516,Gp0618889,Gb0315795,Metagenome
SAMEA7723725,8404108,1249470061,148.6737273,Gp0619673,Gb0315837,Targeted Gene Survey
SAMEA7723725,8404108,1249470061,148.6737273,Gp0618931,Gb0315837,Metagenome
SAMEA7723532,8411266,1260602021,149.8706641,Gp0618984,Gb0315890,Metagenome
SAMEA7723532,8411266,1260602021,149.8706641,Gp0619483,Gb0315890,Targeted Gene Survey
SAMEA7724292,8416254,1249602393,148.4748907,Gp0452645,Gb0240019,Metagenome
SAMEA7724292,8416254,1249602393,148.4748907,Gp0619304,Gb0240019,Targeted Gene Survey
SAMEA7723886,8422084,1261952940,149.8385601,Gp0619786,Gb0315786,Targeted Gene Survey
SAMEA7723886,8422084,1261952940,149.8385601,Gp0618880,Gb0315786,Metagenome
SAMEA7723488,8428894,1262148469,149.7406978,Gp0577853,Gb0297342,Metagenome
SAMEA7723488,8428894,1262148469,149.7406978,Gp0619439,Gb0297342,Targeted Gene Survey
SAMEA7724065,8452740,1262453236,149.3543201,Gp0619947,Gb0297470,Targeted Gene Survey
SAMEA7724065,8452740,1262453236,149.3543201,Gp0578415,Gb0297470,Metagenome
SAMEA7723529,8464226,1261085092,148.9900071,Gp0618981,Gb0315887,Metagenome
SAMEA7723529,8464226,1261085092,148.9900071,Gp0619480,Gb0315887,Targeted Gene Survey
SAMEA7723452,8475542,1264438508,149.1867432,Gp0619405,Gb0315795,Targeted Gene Survey
SAMEA7723452,8475542,1264438508,149.1867432,Gp0618889,Gb0315795,Metagenome
SAMEA7724336,8477884,1257248272,148.2974138,Gp0619338,Gb0240040,Targeted Gene Survey
SAMEA7724336,8477884,1257248272,148.2974138,Gp0452666,Gb0240040,Metagenome
SAMEA7723678,8482316,1269962258,149.7188101,Gp0619626,Gb0315682,Targeted Gene Survey
SAMEA7723678,8482316,1269962258,149.7188101,Gp0618776,Gb0315682,Metagenome
SAMEA7723394,8493520,1271610550,149.7153771,Gp0619363,Gb0315747,Targeted Gene Survey
SAMEA7723394,8493520,1271610550,149.7153771,Gp0618841,Gb0315747,Metagenome
SAMEA7723930,8497032,1271689797,149.6628231,Gp0578341,Gb0297396,Metagenome
SAMEA7723930,8497032,1271689797,149.6628231,Gp0619818,Gb0297396,Targeted Gene Survey
SAMEA7724345,8501912,1267778183,149.116832,Gp0619347,Gb0240049,Targeted Gene Survey
SAMEA7724345,8501912,1267778183,149.116832,Gp0452675,Gb0240049,Metagenome
SAMEA7723988,8510158,1256817757,147.684421,Gp0619870,Gb0315973,Targeted Gene Survey
SAMEA7723988,8510158,1256817757,147.684421,Gp0619067,Gb0315973,Metagenome
SAMEA7723479,8524892,1277588583,149.865662,Gp0619430,Gb0297333,Targeted Gene Survey
SAMEA7723479,8524892,1277588583,149.865662,Gp0577780,Gb0297333,Metagenome
SAMEA7724338,8526734,1266455947,148.5276716,Gp0452668,Gb0240042,Metagenome
SAMEA7724338,8526734,1266455947,148.5276716,Gp0619340,Gb0240042,Targeted Gene Survey
SAMEA7723468,8531988,1273619724,149.2758457,Gp0619421,Gb0315674,Targeted Gene Survey
SAMEA7723468,8531988,1273619724,149.2758457,Gp0618768,Gb0315674,Metagenome
SAMEA7724065,8539340,1275625834,149.3822513,Gp0619947,Gb0297470,Targeted Gene Survey
SAMEA7724065,8539340,1275625834,149.3822513,Gp0578415,Gb0297470,Metagenome
SAMEA7723645,8542444,1270412752,148.717715,Gp0619593,Gb0315926,Targeted Gene Survey
SAMEA7723645,8542444,1270412752,148.717715,Gp0619020,Gb0315926,Metagenome
SAMEA7723718,8551142,1271224571,148.6613801,Gp0619666,Gb0315830,Targeted Gene Survey
SAMEA7723718,8551142,1271224571,148.6613801,Gp0618924,Gb0315830,Metagenome
SAMEA7724128,8553728,1280383127,149.6871454,Gp0452576,Gb0239950,Metagenome
SAMEA7724128,8553728,1280383127,149.6871454,Gp0619211,Gb0239950,Targeted Gene Survey
SAMEA7723462,8553778,1278768138,149.4974663,Gp0619415,Gb0315670,Targeted Gene Survey
SAMEA7723462,8553778,1278768138,149.4974663,Gp0618764,Gb0315670,Metagenome
SAMEA7723983,8555828,1271106348,148.5661409,Gp0619865,Gb0315968,Targeted Gene Survey
SAMEA7723983,8555828,1271106348,148.5661409,Gp0619062,Gb0315968,Metagenome
SAMEA7724212,8568508,1282617287,149.6896877,Gp0619229,Gb0240056,Targeted Gene Survey
SAMEA7724212,8568508,1282617287,149.6896877,Gp0452682,Gb0240056,Metagenome
SAMEA7723601,8573438,1283341691,149.6881054,Gp0618854,Gb0315760,Metagenome
SAMEA7723601,8573438,1283341691,149.6881054,Gp0619552,Gb0315760,Targeted Gene Survey
SAMEA7724174,8580404,1260138896,146.86242,Gp0619115,Gb0316021,Metagenome
SAMEA7724174,8580404,1260138896,146.86242,Gp0620029,Gb0316021,Targeted Gene Survey
SAMEA7723706,8606022,1274368348,148.0786765,Gp0618912,Gb0315818,Metagenome
SAMEA7723706,8606022,1274368348,148.0786765,Gp0619654,Gb0315818,Targeted Gene Survey
SAMEA7724153,8620564,1282963102,148.8258891,Gp0619094,Gb0316000,Metagenome
SAMEA7724153,8620564,1282963102,148.8258891,Gp0620008,Gb0316000,Targeted Gene Survey
SAMEA7723468,8647902,1291116015,149.2981783,Gp0619421,Gb0315674,Targeted Gene Survey
SAMEA7723468,8647902,1291116015,149.2981783,Gp0618768,Gb0315674,Metagenome
SAMEA7723849,8659908,1293857105,149.4077195,Gp0619749,Gb0315766,Targeted Gene Survey
SAMEA7723849,8659908,1293857105,149.4077195,Gp0618860,Gb0315766,Metagenome
SAMEA7723890,8666152,1294587395,149.3843398,Gp0619790,Gb0315955,Targeted Gene Survey
SAMEA7723890,8666152,1294587395,149.3843398,Gp0619049,Gb0315955,Metagenome
SAMEA7723983,8668528,1288223412,148.6092462,Gp0619865,Gb0315968,Targeted Gene Survey
SAMEA7723983,8668528,1288223412,148.6092462,Gp0619062,Gb0315968,Metagenome
SAMEA7723455,8677942,1296487440,149.4003348,Gp0618959,Gb0315865,Metagenome
SAMEA7723455,8677942,1296487440,149.4003348,Gp0619408,Gb0315865,Targeted Gene Survey
SAMEA7723958,8695832,1302744049,149.8124675,Gp0619840,Gb0297418,Targeted Gene Survey
SAMEA7723958,8695832,1302744049,149.8124675,Gp0578363,Gb0297418,Metagenome
SAMEA7724060,8701410,1303361803,149.7874256,Gp0619942,Gb0297465,Targeted Gene Survey
SAMEA7724060,8701410,1303361803,149.7874256,Gp0578410,Gb0297465,Metagenome
SAMEA7724345,8701966,1297890539,149.1491163,Gp0619347,Gb0240049,Targeted Gene Survey
SAMEA7724345,8701966,1297890539,149.1491163,Gp0452675,Gb0240049,Metagenome
SAMEA7723388,8704296,1297966383,149.1179049,Gp0619357,Gb0315434,Targeted Gene Survey
SAMEA7723388,8704296,1297966383,149.1179049,Gp0618528,Gb0315434,Metagenome
SAMEA7723695,8712232,1294938178,148.6344921,Gp0619643,Gb0315807,Targeted Gene Survey
SAMEA7723695,8712232,1294938178,148.6344921,Gp0618901,Gb0315807,Metagenome
SAMEA7723479,8716754,1306476665,149.8810985,Gp0619430,Gb0297333,Targeted Gene Survey
SAMEA7723479,8716754,1306476665,149.8810985,Gp0577780,Gb0297333,Metagenome
SAMEA7723706,8720394,1291710852,148.1252856,Gp0618912,Gb0315818,Metagenome
SAMEA7723706,8720394,1291710852,148.1252856,Gp0619654,Gb0315818,Targeted Gene Survey
SAMEA7723473,8767090,1293432644,147.5327211,Gp0619426,Gb0315444,Targeted Gene Survey
SAMEA7723473,8767090,1293432644,147.5327211,Gp0618538,Gb0315444,Metagenome
SAMEA7724196,8768276,1308065452,149.181601,Gp0619213,Gb0240069,Targeted Gene Survey
SAMEA7724196,8768276,1308065452,149.181601,Gp0452695,Gb0240069,Metagenome
SAMEA7723635,8773314,1305659466,148.8216957,Gp0619010,Gb0315916,Metagenome
SAMEA7723635,8773314,1305659466,148.8216957,Gp0619583,Gb0315916,Targeted Gene Survey
SAMEA7723718,8791458,1307495363,148.7233816,Gp0619666,Gb0315830,Targeted Gene Survey
SAMEA7723718,8791458,1307495363,148.7233816,Gp0618924,Gb0315830,Metagenome
SAMEA7723506,8798098,1319156332,149.9365354,Gp0618745,Gb0315651,Metagenome
SAMEA7723506,8798098,1319156332,149.9365354,Gp0619457,Gb0315651,Targeted Gene Survey
SAMEA7724239,8802062,1318163467,149.7562125,Gp0452596,Gb0239970,Metagenome
SAMEA7724239,8802062,1318163467,149.7562125,Gp0619251,Gb0239970,Targeted Gene Survey
SAMEA7723538,8820382,1309035740,148.4103228,Gp0619489,Gb0315896,Targeted Gene Survey
SAMEA7723538,8820382,1309035740,148.4103228,Gp0618990,Gb0315896,Metagenome
SAMEA7724299,8820992,1310618265,148.5794642,Gp0452546,Gb0239920,Metagenome
SAMEA7724299,8820992,1310618265,148.5794642,Gp0619311,Gb0239920,Targeted Gene Survey
SAMEA7724060,8823770,1321816725,149.8018109,Gp0619942,Gb0297465,Targeted Gene Survey
SAMEA7724060,8823770,1321816725,149.8018109,Gp0578410,Gb0297465,Metagenome
SAMEA7724212,8824640,1321159615,149.7125792,Gp0619229,Gb0240056,Targeted Gene Survey
SAMEA7724212,8824640,1321159615,149.7125792,Gp0452682,Gb0240056,Metagenome
SAMEA7723455,8834638,1320109457,149.4242839,Gp0618959,Gb0315865,Metagenome
SAMEA7723455,8834638,1320109457,149.4242839,Gp0619408,Gb0315865,Targeted Gene Survey
SAMEA7723473,8873890,1309986794,147.622609,Gp0619426,Gb0315444,Targeted Gene Survey
SAMEA7723473,8873890,1309986794,147.622609,Gp0618538,Gb0315444,Metagenome
SAMEA7724282,8877938,1325588512,149.3126571,Gp0619294,Gb0240014,Targeted Gene Survey
SAMEA7724282,8877938,1325588512,149.3126571,Gp0452640,Gb0240014,Metagenome
SAMEA7723900,8881358,1329015770,149.6410538,Gp0619800,Gb0297394,Targeted Gene Survey
SAMEA7723900,8881358,1329015770,149.6410538,Gp0578339,Gb0297394,Metagenome
SAMEA7724153,8888242,1323280431,148.8798832,Gp0619094,Gb0316000,Metagenome
SAMEA7724153,8888242,1323280431,148.8798832,Gp0620008,Gb0316000,Targeted Gene Survey
SAMEA7723611,8901380,1329780158,149.390337,Gp0619562,Gb0315763,Targeted Gene Survey
SAMEA7723611,8901380,1329780158,149.390337,Gp0618857,Gb0315763,Metagenome
SAMEA7723527,8930526,1337183503,149.7317743,Gp0619478,Gb0315885,Targeted Gene Survey
SAMEA7723527,8930526,1337183503,149.7317743,Gp0618979,Gb0315885,Metagenome
SAMEA7723878,8939332,1335412342,149.3861445,Gp0578307,Gb0297387,Metagenome
SAMEA7723878,8939332,1335412342,149.3861445,Gp0619778,Gb0297387,Targeted Gene Survey
SAMEA7724196,8957208,1336526207,149.212367,Gp0619213,Gb0240069,Targeted Gene Survey
SAMEA7724196,8957208,1336526207,149.212367,Gp0452695,Gb0240069,Metagenome
SAMEA7724314,8987468,1344927581,149.6447699,Gp0452654,Gb0240028,Metagenome
SAMEA7724314,8987468,1344927581,149.6447699,Gp0619326,Gb0240028,Targeted Gene Survey
SAMEA7723693,8996578,1337894915,148.711534,Gp0618899,Gb0315805,Metagenome
SAMEA7723693,8996578,1337894915,148.711534,Gp0619641,Gb0315805,Targeted Gene Survey
SAMEA7723987,9025602,1351874042,149.7821466,Gp0619066,Gb0315972,Metagenome
SAMEA7723987,9025602,1351874042,149.7821466,Gp0619869,Gb0315972,Targeted Gene Survey
SAMEA7723451,9028382,1351634152,149.7094554,Gp0452700,Gb0240074,Metagenome
SAMEA7723451,9028382,1351634152,149.7094554,Gp0619162,Gb0240074,Targeted Gene Survey
SAMEA7724205,9029686,1339638056,148.3593179,Gp0452692,Gb0240066,Metagenome
SAMEA7724205,9029686,1339638056,148.3593179,Gp0619222,Gb0240066,Targeted Gene Survey
SAMEA7723943,9035158,1338607928,148.1554532,Gp0578354,Gb0297409,Metagenome
SAMEA7723943,9035158,1338607928,148.1554532,Gp0619831,Gb0297409,Targeted Gene Survey
SAMEA7724338,9046186,1344275919,148.6014016,Gp0452668,Gb0240042,Metagenome
SAMEA7724338,9046186,1344275919,148.6014016,Gp0619340,Gb0240042,Targeted Gene Survey
SAMEA7723690,9046368,1353026125,149.5656738,Gp0619638,Gb0315802,Targeted Gene Survey
SAMEA7723690,9046368,1353026125,149.5656738,Gp0618896,Gb0315802,Metagenome
SAMEA7723675,9086366,1359398520,149.6086026,Gp0578180,Gb0297374,Metagenome
SAMEA7723675,9086366,1359398520,149.6086026,Gp0619623,Gb0297374,Targeted Gene Survey
SAMEA7724168,9097186,1350521460,148.4548585,Gp0620023,Gb0316015,Targeted Gene Survey
SAMEA7724168,9097186,1350521460,148.4548585,Gp0619109,Gb0316015,Metagenome
SAMEA7723689,9099434,1360171132,149.4786524,Gp0619637,Gb0315801,Targeted Gene Survey
SAMEA7723689,9099434,1360171132,149.4786524,Gp0618895,Gb0315801,Metagenome
SAMEA7723900,9108088,1363084637,149.6565072,Gp0619800,Gb0297394,Targeted Gene Survey
SAMEA7723900,9108088,1363084637,149.6565072,Gp0578339,Gb0297394,Metagenome
SAMEA7723943,9122950,1351893384,148.1859907,Gp0578354,Gb0297409,Metagenome
SAMEA7723943,9122950,1351893384,148.1859907,Gp0619831,Gb0297409,Targeted Gene Survey
SAMEA7723391,9158018,1372208393,149.8368307,Gp0619360,Gb0315437,Targeted Gene Survey
SAMEA7723391,9158018,1372208393,149.8368307,Gp0618531,Gb0315437,Metagenome
SAMEA7724282,9159692,1367998083,149.3497907,Gp0619294,Gb0240014,Targeted Gene Survey
