id_x	name	description	env_broad_scale	env_local_scale	env_medium	type	collection_date	depth	geo_loc_name	lat_lon	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	add_date	community	depth2	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	part_of	alternative_identifiers	GOLD_sample_identifiers	INSDC_biosample_identifiers	host_name	nitrate	salinity	temp	subsurface_depth	env_package	id_y
gold:Gb0195881	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.117b4f29	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.117b4f29	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031763		BIOSAMPLE:SAMN11532311							BIOSAMPLE:SAMN11532311
gold:Gb0195882	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.166b4f23	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.166b4f23	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031546		BIOSAMPLE:SAMN10864356							BIOSAMPLE:SAMN10864356
gold:Gb0195884	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.166b4f25	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.166b4f25	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032094		BIOSAMPLE:SAMN11532761							BIOSAMPLE:SAMN11532761
gold:Gb0195885	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.166b4f26	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.166b4f26	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031545		BIOSAMPLE:SAMN10864342							BIOSAMPLE:SAMN10864342
gold:Gb0195886	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.168b4f23	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.168b4f23	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031668		BIOSAMPLE:SAMN10864364							BIOSAMPLE:SAMN10864364
gold:Gb0195887	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.168b4f24	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.168b4f24	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031777		BIOSAMPLE:SAMN11533242							BIOSAMPLE:SAMN11533242
gold:Gb0195888	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.168b4f25	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.168b4f25	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031880		BIOSAMPLE:SAMN11533382							BIOSAMPLE:SAMN11533382
gold:Gb0195889	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.168b4f26	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.168b4f26	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032042		BIOSAMPLE:SAMN11532318							BIOSAMPLE:SAMN11532318
gold:Gb0195890	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.169b2f19	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.169b2f19	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031771		BIOSAMPLE:SAMN11532586							BIOSAMPLE:SAMN11532586
gold:Gb0195891	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.169b2f20	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.169b2f20	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031781		BIOSAMPLE:SAMN11532408							BIOSAMPLE:SAMN11532408
gold:Gb0195892	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.169b2f21	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.169b2f21	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031793		BIOSAMPLE:SAMN11532762							BIOSAMPLE:SAMN11532762
gold:Gb0195893	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.169b2f22	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.169b2f22	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032041		BIOSAMPLE:SAMN11532407							BIOSAMPLE:SAMN11532407
gold:Gb0195894	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.169b2f23	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.169b2f23	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031797		BIOSAMPLE:SAMN11532859							BIOSAMPLE:SAMN11532859
gold:Gb0195895	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.082b2f19	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.082b2f19	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031896		BIOSAMPLE:SAMN11529916							BIOSAMPLE:SAMN11529916
gold:Gb0195896	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.082b2f20	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.082b2f20	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031782		BIOSAMPLE:SAMN11532078							BIOSAMPLE:SAMN11532078
gold:Gb0195897	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.082b2f21	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.082b2f21	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032068		BIOSAMPLE:SAMN11529798							BIOSAMPLE:SAMN11529798
gold:Gb0195898	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.082b2f22	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.082b2f22	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031765		BIOSAMPLE:SAMN11532763							BIOSAMPLE:SAMN11532763
gold:Gb0195899	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.082b2f23	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.082b2f23	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031640		BIOSAMPLE:SAMN10864291							BIOSAMPLE:SAMN10864291
gold:Gb0195900	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.082b2f24	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.082b2f24	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032043		BIOSAMPLE:SAMN11533232							BIOSAMPLE:SAMN11533232
gold:Gb0195901	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.065b5f19	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.065b5f19	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031795		BIOSAMPLE:SAMN11532488							BIOSAMPLE:SAMN11532488
gold:Gb0195902	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.065b5f20	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.065b5f20	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032044		BIOSAMPLE:SAMN11528591							BIOSAMPLE:SAMN11528591
gold:Gb0195903	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.065b5f21	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.065b5f21	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032039		BIOSAMPLE:SAMN11532920							BIOSAMPLE:SAMN11532920
gold:Gb0195904	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.065b5f22	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.065b5f22	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031682		BIOSAMPLE:SAMN10864410							BIOSAMPLE:SAMN10864410
gold:Gb0195905	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.065b5f23	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.065b5f23	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031679		BIOSAMPLE:SAMN10864294							BIOSAMPLE:SAMN10864294
gold:Gb0195906	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.066b5f18	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.066b5f18	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032008		BIOSAMPLE:SAMN11532884							BIOSAMPLE:SAMN11532884
gold:Gb0195907	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.066b5f19	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.066b5f19	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032009		BIOSAMPLE:SAMN11529826							BIOSAMPLE:SAMN11529826
gold:Gb0195908	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.066b5f20	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.066b5f20	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031831		BIOSAMPLE:SAMN11533376							BIOSAMPLE:SAMN11533376
gold:Gb0195909	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.066b5f21	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.066b5f21	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031799		BIOSAMPLE:SAMN11532313							BIOSAMPLE:SAMN11532313
